getAreaOfHoles,getCellArea,getCellAreaBbox,getCellAreaConvex,getCellAxisMajor,getCellAxisMinor,getCellDiam,getCellEcc,getCellFeretDiam,getCellMaxR,getCellMinR,getCellOri,getCellPerim,getCellRoundness,getCellSolidity,getCellStdR,getEdgeFluxR,getEnergyB,getEnergyR,getEntropyB,getEntropyR,getEuler,getH10B,getH10R,getH11B,getH11R,getH12B,getH12R,getH13B,getH13R,getH1B,getH1R,getH2B,getH2R,getH3B,getH3R,getH4B,getH4R,getH5B,getH5R,getH6B,getH6R,getH7B,getH7R,getH8B,getH8R,getH9B,getH9R,getLLH,getNHoles,getNObjects,getNucleusArea,getNucleusAreaBbox,getNucleusAreaConvex,getNucleusAxisMajor,getNucleusAxisMinor,getNucleusDiam,getNucleusEcc,getNucleusFeretDiam,getNucleusFraction,getNucleusMaxR,getNucleusMinR,getNucleusOri,getNucleusPerim,getNucleusRoundness,getNucleusSolidity,getNucleusStdR,getSegmentOrder,label
0.581379544682297,10709.0,33048.0,13426.0,252.82357527905734,61.90343628103259,116.7695263524215,0.969561387175526,259.13124087998347,4.355006986550927,-2.762990987846041,-0.5480251196188766,604.2813126546316,0.36853645561114634,0.7976314613436616,0.9999999999999999,-0.052355037213891537,2943.0,2943.0000000000005,3.341016132056826,4.371800852196576,0,0.00043805724854835925,0.00033826324904954704,4.210144105011732,4.4572288122539305,-0.4261843169937478,-0.35409871430349926,0.9976619353040727,0.9946440751682335,0.0017985914064793823,0.000901105476225775,288.0374717733967,215.82297298408596,0.8695091725518898,0.9016631935073265,1141.579249606878,1136.4720486974097,0.24269682470137657,0.169244226039529,226.8158115978494,229.23089763860122,4278.279526654125,4330.065221805551,7.315159969679175,7.415815772412259,10.033232984182604,10.645047016479811,1.9189385332046731,10,10,2943.0,4602.0,3021.0,87.71716702453898,43.286478079333506,61.21391982348119,0.8697583697907771,87.8179936004006,0.2748155756840041,4.04958190441885,-3.1046521242685206,-0.5208495603113221,222.5512985522207,0.7466891844995422,0.974180734856008,1.0,0,0
0.5223325062034739,19954.0,51993.0,22351.0,328.46642466151303,81.22955335855936,159.39329306983225,0.9689391112496587,350.43544341290595,4.106998641503944,-2.3097162829904794,-0.4618949328284146,811.4062043356595,0.3808580886561726,0.8927564762203033,0.9999999999999999,0.06750284662462577,5642.0,5642.000000000002,3.0974726861864794,4.489389756591398,7,0.00046271156241480004,0.00037100940161923895,4.007997977090722,4.3183321855636665,-0.39889861274939065,-0.3390361005902635,0.9967057331489471,0.9941219014469016,0.0017667770935197783,0.0006473153389968749,205.42166568767647,154.18251334719042,0.9000874889206019,0.9294237897811302,1057.8189483571282,1119.8911105891734,0.25518255825606495,0.16643038789564324,233.4616013766538,235.3522162488777,4025.8541277408367,4325.381929009502,7.339087296363255,7.633045198529015,10.188913618849654,11.066389828695165,1.9189385332046727,5,12,5642.0,9374.0,5777.0,123.96502700678258,59.090051124161334,84.75622402747652,0.8790838791342148,121.93850909372314,0.2827503257492232,4.038703734281482,-2.76709364649767,-0.5913189759318112,311.01933598375615,0.7329395651544298,0.9766314696209105,1.0,0,0
0.44442064681944743,10459.0,21746.0,10958.0,202.43027458268622,67.79826994522689,115.39849391731708,0.9422460012323105,200.38463014912097,5.241917375602277,-2.1544535561682294,-1.045303489732561,488.07315985291854,0.5517345439735846,0.9544624931556853,1.0,0.22112631877210542,4669.0,4669.0,3.698105711020068,4.357702110914492,-4,0.0006214584043598912,0.0002979246561801044,3.9400495513633547,4.395844226757587,-0.4585590589945275,-0.3666087678476122,0.9987429076203106,0.996245632164183,0.0017622829897807112,0.0006526825842537733,245.0416722120273,152.0295900209287,0.9006329931048012,0.9422021042148921,1273.374132229123,1351.1385529300433,0.3077071376353069,0.1582334516470959,229.22835433889753,231.66462724626393,4848.454856704477,5252.524621699255,7.625680605485693,7.7613017834364495,10.23010614579728,11.100579236328283,1.9189385332046724,10,6,4669.0,8268.0,4790.0,122.94939435914647,48.78511819828045,77.1022401384582,0.9179093174738814,119.36498649101419,0.4464097906109571,5.472995711759522,-2.7974286158827377,-1.0585674670857992,296.6345596729059,0.6667917885996515,0.9747390396659708,1.0,0,0
0.5002701242571583,9415.0,14541.0,10398.0,125.50286278908703,98.06391867271947,109.48767197123864,0.6240705698936058,136.0,8.433451358146426,-2.030441282416047,-1.047939115253332,410.469083452062,0.7022136789409962,0.9054625889594152,0.9999999999999999,0.09208287195033268,3702.000000000001,3702.0000000000005,2.9613881379087603,5.358780193289222,2,0.0004267919568838012,0.00039698728722085735,4.233648221752283,4.181820187038621,-0.3508451084217552,-0.3938728944378466,0.9940115758730533,0.9967778510742165,0.0010770533481225945,0.0012374149879164813,188.97940620928762,160.67832043771955,0.9024146959762464,0.9249146123183041,977.4619348007204,1079.1920639131044,0.19323800889312692,0.20510792981420997,233.41557088983626,232.72973191288023,3720.8683329935902,4156.089935214706,7.322515667645659,7.443866606310268,10.521006820823027,10.402796786947938,1.918938533204673,5,7,3702.0,4891.0,3767.0,75.5452124546444,62.51649786846572,68.65517310887485,0.5614104119738709,76.32168761236873,0.39320233669676047,7.695788049774716,-2.0694479838946,-0.5419221667925448,227.9655121145938,0.8951750711501204,0.9827448898327582,1.0,0,0
0.4629559510286508,19282.0,40600.0,22413.0,245.98667832021576,111.59357056544751,156.68632646655357,0.8911763886660578,270.1184925176357,4.091552991653358,-2.2528609305712703,-0.7017762521658392,670.0620125646253,0.5396745619555197,0.8603042876901799,1.0,0.09967433909310024,7922.999999999999,7923.0,3.6807054278126135,4.981250158901424,-9,0.0005341415461081819,0.0004223254392270479,3.840747889711583,4.133327669246891,-0.40337392120073007,-0.3349552420094252,0.9966260468791721,0.9933956088978997,0.0021682459991525264,0.0007671362328852939,200.6860095807099,121.87511192111754,0.8926415929291027,0.9375884099159344,949.3556782155474,988.8107621636441,0.2841485801389586,0.18432083778570507,235.91040394755044,238.50168109675752,3596.736703281482,3833.3679367334626,7.2755021749219155,7.549717740314795,10.063411553729622,10.948105509713438,1.9189385332046727,20,11,7923.0,10961.0,8039.0,121.4492130243863,83.28202329110277,100.43842348890534,0.7278509303363958,121.82774724995944,0.4109013587802095,4.128013693546801,-3.20877817556324,-0.5363286943547344,343.3624817342637,0.8444886975027318,0.9855703445702202,1.0,0,0
0.47726027397260273,7209.0,8610.0,7328.0,109.0381221706181,85.38499698733493,95.80596994966331,0.62192763478371,115.48592987892508,3.9616737387963568,-2.230343659893022,-1.4583868958481265,331.373629022557,0.8249906027237726,0.9837609170305677,0.9999999999999999,0.16829101703599866,3649.9999999999995,3650.0,3.733504775540834,5.448627462446192,-1,0.0005859301788047958,0.00028264200481517695,3.857742208912798,4.503678116492928,-0.4354543043162172,-0.34107600103938934,0.9977948705760138,0.9944575038426093,0.0023612603540609576,0.000622846581728893,202.75376692769964,161.00078689498525,0.892488733093366,0.929785044083282,952.4660897163276,1157.6669608594061,0.2900332705368729,0.1422646592069663,231.8895850149907,235.65122317767575,3607.110591937606,4469.667056542639,7.242441096217089,7.626852959380324,9.845781888375356,11.081246467687249,1.9189385332046727,6,5,3650.0,4599.0,3721.0,74.26388813583578,62.9294611100425,68.17128675830715,0.5309927988116085,75.8023746329889,0.5063115550006936,4.260077459652716,-3.2150377751536907,-1.3063092939281795,227.58073580374355,0.8855880223018575,0.9809191077667294,1.0,0,0
0.4582363589345746,6756.0,8526.0,6856.0,105.22568759655256,81.94229035548075,92.74700191505254,0.6273605068482229,106.53168542738823,3.600239259869651,-2.780255276098103,-0.5412798966708494,309.1787155501902,0.8881377452709991,0.985414235705951,1.0,0.11114314412191609,3867.0000000000005,3866.999999999999,3.7279315947389544,4.818891789636391,-9,0.0004375821860490325,0.0003978834868269675,4.054231032988648,4.254248000504104,-0.3910554852452355,-0.3323181446385182,0.9961218742898142,0.9919853596284087,0.001588254832393928,0.0010404673906175559,212.38000664620668,144.66832483016418,0.8890289790762179,0.9232989359510739,977.1834835938821,959.3782645317942,0.23396151121523834,0.17468606195652686,233.82330334809046,236.21028617831752,3696.3539277293257,3692.844733297008,7.2398006960663555,7.252712393779637,10.131976979830291,10.510769592716565,1.9189385332046727,16,7,3867.0,5070.0,3927.0,83.89970957455,58.729463247375016,70.168492355835,0.7141467385682608,85.58621384311844,0.572380106571936,3.9176163050132415,-3.06681820424359,-0.5064513804899966,235.1370849898476,0.8789046784752611,0.9847211611917495,0.9999999999999999,0,0
0.49495122368646244,11674.0,18228.0,12224.0,150.7252752917322,100.82465957259052,121.9171786305699,0.7433253962430493,161.55494421403512,7.034095218888481,-1.8359146722174284,-0.47809058875613303,450.167568261897,0.7239042823767513,0.9550065445026178,1.0,0.05940643547536574,5843.0,5843.0,4.341885657515395,5.543569499147134,1,0.0005911817419867167,0.00040203365154771594,3.7448029106706255,4.094759295979611,-0.4350566817064929,-0.3613321675891552,0.9980207959417229,0.9947357219117191,0.002253138341133877,0.0011505971953695137,189.04419771342668,150.8160691294021,0.9081442569558293,0.9160631485861576,1036.8524217270597,906.255516017326,0.30326487392700585,0.22078961804114033,236.6173964640192,234.69412265153747,3958.3654891948117,3474.205994939899,7.406680246916515,7.362929654014474,10.061873876872207,10.473749681446723,1.9189385332046724,8,9,5843.0,7644.0,5947.0,93.96209216997286,79.55163452725353,86.25276030300454,0.5321733559279451,95.42536350467836,0.5005139626520473,6.608774880186871,-2.2653130504357364,-0.9878582766562312,288.0071426749364,0.8851955729159674,0.9825121910206827,1.0,0,0
0.5141680794381206,8602.0,17820.0,9165.0,168.28445150568606,68.41616878452022,104.65374605723328,0.9136282030545612,168.01488029338353,4.488614199624267,-2.201955359319728,0.9400120504994525,428.8305191657993,0.5878112999799987,0.9385706492089471,0.9999999999999999,0.1024826324690954,4129.0,4129.0,2.8186468573449206,4.213795847348873,4,0.0004185304350558215,0.0003371055711570617,4.225675949683884,4.383100044511649,-0.36615883009774397,-0.3496782528933519,0.9947609021252988,0.9947756980347464,0.001349022457254608,0.0007589396383572735,247.81557988859686,172.33951081191432,0.8709168484135081,0.924901036769421,1004.2325540641805,1186.7666257407736,0.2123983424595973,0.16661937903508744,229.10236723408593,232.09669309726388,3769.114636368131,4574.72699215118,7.257253913519456,7.560376377519507,10.31054930783881,10.900904825023783,1.9189385332046724,4,8,4129.0,7144.0,4276.0,110.66860503868092,47.941090462743105,72.5065933568216,0.9013002051779414,108.2266141020775,0.48000465008137644,4.073196924041404,-3.279635475303815,0.9547172645732662,269.8061325481598,0.712772792012044,0.965622076707203,1.0,0,0
0.5072886297376094,8533.0,16974.0,9076.0,154.6201174096164,73.1639794721821,104.23316667560832,0.8809628785246026,184.19554826325202,6.503417338440813,-1.9045777936623731,-0.6166811049541139,432.5695885154504,0.5730594027294956,0.9401718818862935,1.0,0.0007699178351580402,5144.999999999999,5144.999999999999,4.275734646833893,5.332148184694804,-4,0.0008475532539938743,0.00040145548701423645,3.419749472742313,4.164134219796953,-0.49018565827562627,-0.3419891360851156,0.9979533304714276,0.9928471660721869,0.009425984512105471,0.0010921443852684623,186.94376087449677,146.8384747876803,0.887979744133383,0.921032790369033,859.3499091403241,949.6443261812192,0.4403421666102616,0.19703647063956686,231.82723212821585,231.08014265933554,3250.4558756868064,3651.7388299371905,6.629070521458996,7.293914038372096,8.570715448672935,10.487020915872256,1.9189385332046724,10,6,5145.0,7068.0,5257.0,104.28861428855173,63.75454005204536,80.93712039393552,0.7913774023777862,107.80074211247342,0.6029532403609515,6.392452460511654,-2.0477476575860107,-0.5172655982963078,286.5512985522207,0.7873910633597312,0.9786950732356857,0.9999999999999999,0,0
0.4784090909090909,9318.0,13566.0,10212.0,117.06732459978238,113.26045755433302,108.92220195094407,0.25294221903352176,136.01470508735443,6.610503021411625,-1.774759550417776,-0.416035754242037,417.0782104868019,0.6731278619612578,0.9124559341950647,1.0,0.11792091669973286,4400.000000000001,4400.0,4.254681680471685,5.237455944435231,4,0.0006048183522639165,0.0003169611376998029,3.8038556311153076,4.381708055589369,-0.4692566740838562,-0.34422866009871755,0.9988261897740274,0.9943556301802544,0.0022099658111997106,0.0007922153505544087,213.25053002780817,153.1658207285709,0.9076079349627381,0.9314907066754299,1165.646058288287,1127.421584605911,0.32243174979284744,0.16511667385807724,232.91538437599877,233.54143206736921,4449.333703125334,4356.520517695069,7.479244538704294,7.548358928144267,9.96904643307512,10.91726363476937,1.9189385332046727,7,11,4400.0,6240.0,4492.0,86.11007972283053,66.40917703220475,74.84820637019111,0.6365776868081205,88.19297024139736,0.472204335694355,7.727204621829844,-2.584464982313615,-0.8067717426689476,256.9360748630709,0.8375531378201092,0.9795191451469278,1.0,0,0
