area,area_bbox,area_filled,area_convex,axis_major_length,axis_minor_length,eccentricity,equivalent_diameter_area,feret_diameter_max,intensity_max,mean_intensity,intensity_min,solidity,num_pixels,orientation,Category,Intensity_std,Energy,N_Objects,Perimeter,N_Holes,Entropy,euler_number,Total_area_of_Holes,Contrast,Correlation,Homogeinity,ASM,Diff_Var,Diff_Entropy,IMC,Autocorrelation,area_percentage
5733.0,9207.0,5733.0,5903.0,118.84491675048699,62.35296545852788,0.8513129423858465,85.43700784769261,116.2497311824849,0.9077173471450806,0.5494427,0.2578628361225128,0.9712010841944774,5733.0,-0.670918168537089,0,0.09245029,1779.7119,1,380,0,0.9561283695862451,1,0,306.6858160887288,0.9734279313634429,22793.252262025064,0.10164277555639964,0.0005276514514455089,4.145782912514153,-0.4027322001306825,0.9942892975621814,100.0
2526.0,3456.0,2526.0,2588.0,70.52729675421615,46.59590215731229,0.7506685629918921,56.711578094786084,73.348483283569,0.8671640753746033,0.5713827,0.2505522668361664,0.9760432766615147,2526.0,1.2925114391064458,0,0.093532704,846.77356,1,235,0,0.8401662220526256,1,0,432.76628104917927,0.9607865167221273,21719.694992065524,0.030839949711829896,0.00023407062567282948,4.89538524803554,-0.4160612439465194,0.9974912553450463,100.0
4904.0,6534.0,4910.0,5004.0,102.1468693443449,61.32446632087538,0.7997330200254009,79.0187745246738,100.44899203078147,0.8721129298210144,0.44866914,0.17481528222560883,0.9800159872102319,4904.0,0.24022010199813904,0,0.081300944,1019.60297,1,326,3,0.8104280196335559,-2,6,181.2516455766456,0.9730376508887687,13307.024015904006,0.032352343024046,0.00030177245257480105,4.364413026089482,-0.37641423700167204,0.9950045997465495,99.99877800407332
5443.0,7695.0,5443.0,5553.0,105.94606772351794,65.90421543174261,0.7829740409400887,83.24808010995503,105.8158778255891,0.9170586466789246,0.49701244,0.16728857159614563,0.9801908878083918,5443.0,-0.5758916198071866,0,0.109208934,1409.4421,1,350,0,0.8721295061978516,1,0,188.31174830298758,0.9785584058857788,17403.635223931804,0.054320348009624236,0.0003482186612518912,4.40417878818023,-0.396731009778616,0.9962018423987808,100.0
1852.0,2550.0,1852.0,1896.0,57.15077574894874,42.0281456250397,0.677643420085706,48.559650295791066,59.033888572581766,0.891334593296051,0.55246985,0.21134105324745178,0.9767932489451476,1852.0,0.8282467897704997,0,0.10980307,587.58997,1,198,0,0.8467598306904184,1,0,370.65328159263703,0.9645415101554361,20597.651506223403,0.03269433339960716,0.000239917037763956,4.8711577037069524,-0.46472731974233217,0.998764424303781,100.0
2219.0,2829.0,2219.0,2321.0,71.35613136944143,40.29384811603745,0.8253054542311447,53.15372564333874,69.72087205421343,0.8392593264579773,0.53253716,0.15044483542442322,0.9560534252477381,2219.0,0.03281861866452952,0,0.11648487,659.3945,1,219,0,0.7520959758113042,1,0,397.89012785124646,0.9577434983493794,18582.671225730763,0.011157768313033329,0.0001621006068388785,5.061761690837187,-0.4506022701456654,0.9990378256798076,100.0
6403.0,9125.0,6410.0,6616.0,126.24883648020955,66.07610373708971,0.8520994528701782,90.29148799825622,127.88275880665071,0.845553457736969,0.4124708,0.16450147330760956,0.9678053204353083,6403.0,-0.190999336839717,0,0.07427105,1124.6708,1,397,4,0.8792045847716286,-3,7,210.55424667967793,0.9688054015169616,13316.786643679721,0.05494645841686388,0.0003796648102464633,4.2794572868244565,-0.3662022454048372,0.9927694402593585,99.99890795631825
2170.0,2760.0,2170.0,2219.0,60.08280347167859,46.42663235866456,0.6347582123425063,52.56357876015772,60.876925020897694,0.8740786910057068,0.5992098,0.21950703859329224,0.9779179810725552,2170.0,-1.5536391608120492,0,0.103946134,802.57935,1,208,0,0.748623886659326,1,0,505.89331982313934,0.9503312227582235,19989.75106698989,0.013490596172018162,0.0001702715167369574,5.0891606326018515,-0.42698446714542715,0.9984120621425662,100.0
2883.0,3819.0,2883.0,2980.0,68.42204775900763,54.16558841743078,0.6109886005675438,60.58671147596207,69.33974329343886,0.893876314163208,0.5680031,0.1833820790052414,0.9674496644295302,2883.0,1.1790471255973585,0,0.11251245,966.6186,1,245,0,0.8034033489535216,1,0,385.55110558083356,0.9621185540169829,20052.1878212917,0.02338794792546007,0.0002078240339378569,4.921473671489705,-0.42103551865886146,0.9981577293452921,100.0
2067.0,2940.0,2067.0,2147.0,69.0046579792866,38.506788902385196,0.8298196096493168,51.30093701841694,71.19691004531025,0.8226028680801392,0.50251323,0.2240844964981079,0.9627387051700047,2067.0,-0.17652090548731894,0,0.065648705,530.8619,1,221,0,0.8775166290234203,1,0,472.76853170395066,0.9504725934035487,18704.673975478425,0.0353189558018089,0.0002639889704735429,4.769251136237183,-0.3955710690728057,0.9955566358837924,100.0
2789.0,3942.0,2791.0,2886.0,75.1048461828705,47.62463409710995,0.7732439428005318,59.59081380772014,76.89603370785778,0.8837318420410156,0.4234618,0.16596807539463043,0.9663894663894664,2789.0,1.2108184257549308,0,0.08346901,519.54736,1,250,2,0.8719174880951206,-1,2,221.5079059258887,0.9656328778231624,12704.722121971583,0.041982329629700166,0.0003127678094405621,4.4759634005137166,-0.40776205187137726,0.9963446977304057,99.99928341096381
6031.0,8640.0,6031.0,6158.0,105.8446920065479,74.06849214030325,0.7143538515628721,87.62937689095915,110.85576214162258,0.8713651299476624,0.52209395,0.17794032394886017,0.9793764209158817,6031.0,0.2866264071925066,0,0.093042515,1696.1439,1,371,0,0.8836827877614145,1,0,262.9382731476005,0.974426334804023,20338.112723363214,0.05572969917148245,0.0003438568811172869,4.49455966125798,-0.3735973912413064,0.9945170075585646,100.0
4826.0,7482.0,5086.0,5261.0,92.3132850522083,70.82691978241,0.6413539485774395,78.38784371885666,95.34149149242423,0.9100574851036072,0.37600088,0.1424904316663742,0.9173160996008364,4826.0,0.7060846117151535,0,0.090227775,721.56433,2,342,39,0.9384417164825761,-37,260,130.72290754536834,0.975396076573376,10508.481819496676,0.06796596728272539,0.0004593240308058082,3.9929154820733275,-0.4040715729139115,0.99490673525307,99.94887927644514
3694.0,4891.0,3695.0,3800.0,79.95121760234025,59.05025524902306,0.67416741926066,68.58095127841032,80.91971329657564,0.939479649066925,0.51759046,0.1594007909297943,0.9721052631578947,3694.0,-0.9947077724756347,0,0.12664135,1048.8505,1,275,1,0.8028265173299184,0,1,250.86026404662033,0.9702755542886191,16678.00402511941,0.02942505477933967,0.00024804306487420495,4.687759167886625,-0.4203270593968627,0.9980778356328601,99.99972936400542
3564.0,5300.0,3566.0,3790.0,103.70098426421598,45.99921775110837,0.8962370001025898,67.363385733172,106.28264204469139,0.8493462800979614,0.5451156,0.15832605957984924,0.9403693931398417,3564.0,-1.3607721802866959,0,0.10805285,1100.6458,1,306,2,0.9124006747855189,-1,2,330.8422389533946,0.9734705468212591,24666.819694319143,0.05835210010425347,0.0003314082771124611,4.673210701367572,-0.412104605164511,0.9967071456354097,99.9994391475042
3139.0,4810.0,3139.0,3233.0,81.67068568117821,50.35595977560256,0.7872975500311954,63.21945057435786,80.26207074328447,0.8391097784042358,0.5601903,0.2825285494327545,0.970924837612125,3139.0,0.602757722044985,0,0.08928884,1010.07745,1,274,0,0.9317257105670708,1,0,454.4888711646151,0.9657532440126326,26124.755852491595,0.07182613285298584,0.00039002648685634666,4.576189554341566,-0.41959068894777607,0.9964938319004133,100.0
2091.0,3213.0,2091.0,2149.0,67.00292558735262,40.34464401016955,0.7983961197513492,51.597905849377504,66.73080248281148,0.8415222764015198,0.5718199,0.18389086425304413,0.9730107026523964,2091.0,-0.5174243984894563,0,0.098098494,703.8237,1,224,0,0.9333572600179804,1,0,407.05593897774156,0.9707314903259154,27456.163613455945,0.06595583248442191,0.00036149050180451494,4.655515732613711,-0.45304080230119126,0.9976982875667033,100.0
2242.0,3538.0,2452.0,2515.0,74.56674331852818,45.94809430366385,0.7875890117875101,53.42848546698881,71.40028011149536,0.9138127565383911,0.55534804,0.1932942271232605,0.8914512922465209,2242.0,-0.8132020838404772,0,0.12939909,728.98193,2,234,1,0.9477955498899381,1,210,367.91775766200874,0.9669712581795941,21938.973716199493,0.05369619389872933,0.0003156939603051884,4.714923465768087,-0.4820248311704983,0.9989690164085276,99.91435562805873
878.0,1216.0,878.0,918.0,40.773920666823564,27.735922860801015,0.7329923904402905,33.43507619667515,43.9089968002003,0.8240645527839661,0.5537947,0.19398628175258636,0.9564270152505446,878.0,-0.5456316482697865,0,0.10941603,279.77188,1,143,0,0.8526569795657709,1,0,668.7888839736383,0.9430392194796564,22927.11472247164,0.021061944488244656,0.00017031543287736488,5.263261978245561,-0.5563948377968291,0.9997058389941725,100.0
2979.0,3886.0,2984.0,3064.0,67.11431068253586,56.634034806633714,0.5365879603733801,61.58717889111377,69.12307863514182,0.8590621948242188,0.50206673,0.15328583121299744,0.9722584856396866,2979.0,0.20571439995702584,0,0.091718204,775.9712,1,249,3,0.7838946987519118,-2,5,280.2759105157544,0.9658490382088374,16207.577348774184,0.021656378258371668,0.0002310257751611555,4.730155623679134,-0.3919541383849426,0.9965519062748447,99.99832439678285
3506.0,4641.0,3506.0,3583.0,97.32488145203165,46.48603051720702,0.8785569118106278,66.81300654694024,95.2102935611481,0.8808117508888245,0.51021916,0.15835021436214447,0.9785096288026793,3506.0,-0.22432814943307738,0,0.099028476,947.0669,1,280,0,0.8025404809602619,1,0,292.0226042519572,0.9658333157448954,16870.798051495804,0.02829103771433031,0.00024210569371465023,4.742842909500591,-0.39759046869749487,0.9969808960205503,100.0
2652.0,3828.0,2652.0,2740.0,70.50625509968201,49.10407984088655,0.7176053425063048,58.10878825649053,71.02112361825881,0.881385862827301,0.6157377,0.20297706127166748,0.9678832116788321,2652.0,1.0765507820230897,0,0.102812394,1033.4824,1,243,0,0.8899266252106475,1,0,475.37229777179857,0.9650815592406596,26824.89500489091,0.04442253942324728,0.0002780947404449933,4.881053782396253,-0.424929201934516,0.9975240523046869,100.0
2781.0,3672.0,2781.0,2838.0,71.88333869276583,49.3692494525311,0.726849439984987,59.50528694081298,73.43023900274328,0.830150306224823,0.4679117,0.1701650619506836,0.9799154334038055,2781.0,-0.4615424544200594,0,0.08857315,630.6858,1,240,0,0.7994146042010714,1,0,285.76057474681096,0.9641588280498472,15713.41452359736,0.027101666252011006,0.00023824117551549286,4.736041739624401,-0.4057805554867577,0.997213648468845,100.0
3714.0,4864.0,3714.0,3786.0,76.18767107759861,62.28970363191772,0.5758115309329525,68.76635564828483,77.4919350642375,0.820129930973053,0.5662688,0.2471735030412674,0.9809825673534073,3714.0,1.346840008830408,0,0.0817786,1215.7642,1,275,0,0.7890544766700142,1,0,503.0145591409078,0.953619009399238,21283.784071561404,0.022750248665165,0.00020912031364190247,4.954943577177131,-0.36331005987911835,0.9952928401898303,100.0
2939.0,4154.0,3062.0,3177.0,67.57791526851378,58.29023591929996,0.505949001583238,61.17230600505954,71.16881339463234,0.9607037305831909,0.38168558,0.1192283108830452,0.9250865596474661,2939.0,-0.6276291286093894,0,0.07845858,446.25055,1,261,11,0.8719149977487316,-10,123,171.9525056320245,0.9587773778499785,8195.306865572227,0.033383434414370985,0.00031720383990166585,4.333414451036592,-0.38836897342574594,0.9951914727773855,99.95983017635533
3498.0,6068.0,3498.0,3581.0,99.91384410421558,44.73020671696434,0.8941899432991769,66.73673596665932,98.40731680114035,0.8276622891426086,0.530343,0.22271299362182617,0.9768221167271712,3498.0,0.8455366699686279,0,0.10320494,1021.1078,1,308,0,0.9830622794647775,1,0,299.97071605239273,0.9781763581090659,27198.74585510683,0.12563174162276622,0.0005917154064190762,4.167368414841704,-0.45007735404738974,0.9964709516693315,100.0
1973.0,2806.0,1973.0,2044.0,62.77566113667941,40.606647108623626,0.7626144079874746,50.12087012176141,63.06346010171025,0.8937966823577881,0.5817825,0.20065782964229584,0.9652641878669276,1973.0,1.1999056190000772,0,0.1196781,696.0477,1,210,0,0.8774234572488792,1,0,497.4459596169584,0.9585377510205297,23577.066823844878,0.03515188550704841,0.00023126345828607836,5.031795448912698,-0.4691246073485074,0.9989203043196144,100.0
1789.0,2596.0,1789.0,1844.0,61.33034190249735,37.32330391168834,0.793506473006561,47.72657064498984,60.92618484691127,0.8710009455680847,0.571233,0.22326521575450897,0.970173535791757,1789.0,-1.104025058184443,0,0.104729235,603.37463,1,201,0,0.8941669792602969,1,0,411.5516340140837,0.9661128201849025,23943.539062248743,0.04132204676847255,0.0002786293689545398,4.75613156740566,-0.48124913732459396,0.9988835905854605,100.0
3362.0,4536.0,3362.0,3422.0,79.21440971466556,54.558297327576106,0.7250064461652831,65.42653398583495,80.44874144447506,0.8074160814285278,0.4992225,0.18091855943202972,0.9824663939216832,3362.0,-0.9600089340826765,0,0.09089182,865.6543,1,266,0,0.8249579944388787,1,0,348.9974567386398,0.9648500517175492,19565.63447441002,0.034197128146436294,0.0002532055477764567,4.793595469481241,-0.3979468268415105,0.9968327109772874,100.0
3242.0,4288.0,3242.0,3327.0,75.32816911120466,55.261680655787394,0.6795681076519561,64.24828872453645,77.46612162745726,0.851089596748352,0.5764428,0.161492258310318,0.9744514577697625,3242.0,-0.7048973473812182,0,0.09182986,1104.6025,1,260,0,0.8015255948555873,1,0,447.6521670625274,0.9592230437544695,21597.10451833541,0.025178441381069457,0.0002188757593090193,4.909031109927244,-0.38913113231229174,0.9966978683276135,100.0
1121.0,1800.0,1121.0,1182.0,54.882859042247084,26.63113894482703,0.8743832255405711,37.77964438223469,53.85164807134504,0.8731814026832581,0.5385986,0.2287541925907135,0.9483925549915397,1121.0,-1.0550937127995275,0,0.103495985,337.18597,1,168,0,0.956056517424228,1,0,429.82181648850013,0.9640526996683958,23511.934447033098,0.07041980883946566,0.0003703457136478594,4.666593270014588,-0.5279775650262841,0.9990494179655026,100.0
2005.0,2856.0,2014.0,2083.0,53.529705099467996,49.317455711741914,0.38882872445989275,50.525689378711114,56.88585061331157,0.8850037455558777,0.42219666,0.12705793976783752,0.9625540086413826,2005.0,-1.3804179363432896,0,0.084818885,371.80856,1,210,3,0.8787942647132626,-2,9,253.33774990450723,0.9607211528157417,12680.001331889842,0.042359442975344865,0.0003029052707471187,4.544490728770775,-0.42791675226847337,0.997130056439935,99.99553128103277
2655.0,3634.0,2657.0,2767.0,78.60014607123122,43.806783636687626,0.8302862575781985,58.14164592847245,79.76214641043707,0.8766483068466187,0.43473518,0.1772719770669937,0.9595229490422841,2655.0,-0.008421373185852805,0,0.08609592,521.4536,1,249,1,0.8406025142580584,0,2,267.8421332947612,0.9586636617648686,12754.468074094139,0.027022832421168333,0.0002534578828989552,4.6563513105522585,-0.40621826904740305,0.9969523300888852,99.99924727135867
3887.0,6966.0,3887.0,3987.0,108.37615648004022,46.49622254814093,0.9032919932109452,70.34971293747813,107.16809226630845,0.8214254379272461,0.5349936,0.18060871958732605,0.9749184850764986,3887.0,0.8971489383359422,0,0.094547614,1147.2678,1,329,0,0.9902730128022765,1,0,289.0584889948658,0.9795799952650479,28026.60759656821,0.1436566292558479,0.0006642516944656509,4.031955366795502,-0.44290131466809,0.9953718558789344,100.0
2908.0,3825.0,2925.0,3033.0,75.18020062116179,50.40917765474641,0.7418992737036519,60.84883397477599,76.48529270389177,1.0,0.59258837,0.1397106945514679,0.9587866798549292,2908.0,-0.17440826738752804,0,0.25007612,1202.9744,1,252,6,0.794605246915783,-5,17,356.69140625331215,0.9739502951657941,27075.063731808783,0.02481311897727722,0.00029331507410099394,4.704830262394988,-0.5188130623155064,0.9995965548948775,99.99418803418803
3277.0,4662.0,3557.0,3668.0,74.16793747336085,59.86312681818916,0.5903744962052392,64.59416373092176,79.25906888173743,1.0,0.38706198,0.1257643699645996,0.89340239912759,3277.0,-0.5063163870761136,0,0.13630211,551.8126,2,272,15,0.877695646000435,-13,280,164.00549000408145,0.9661548970659758,9549.504930050844,0.025292916821570713,0.0003206007356002683,4.249302760586124,-0.40828024014620523,0.9966573580728231,99.92128197919595
3141.0,4032.0,3141.0,3214.0,85.06388638759209,47.150663339225055,0.8323189013863486,63.239587364349134,84.8528137423857,0.8797892928123474,0.5952997,0.24470621347427368,0.977286869943995,3141.0,0.02556500140676277,0,0.10764372,1149.4968,1,260,0,0.7619568163990105,1,0,416.89885072203714,0.9602298163913504,20675.367293906394,0.016337875135311396,0.00018510570119709995,5.004459639410949,-0.3995343036713611,0.9975946089076748,100.0
3886.0,5400.0,3886.0,3974.0,84.30656973031265,59.14364987936844,0.7126391983320716,70.34066299688142,85.0,0.8790378570556641,0.5016351,0.15711086988449097,0.9778560644187216,3886.0,-0.8895362650435462,0,0.10781217,1023.0216,1,289,0,0.8559549754524438,1,0,280.4920633221249,0.96984336402988,18365.221319177246,0.04202363416639186,0.0002859188471337219,4.667189435611729,-0.4049739684787889,0.9970964782046414,100.0
3837.0,5723.0,3850.0,3948.0,103.16926430599321,48.49190728669071,0.8826542698914319,69.89578051033423,102.18121158021175,0.9261174201965332,0.48825783,0.14846982061862946,0.9718844984802432,3837.0,1.2383328967092089,0,0.10517221,957.1551,1,310,5,0.9144633262581863,-4,13,205.304310605296,0.9761994142351668,17075.501414327817,0.0653043655059617,0.0003844141253553055,4.373166991552167,-0.4156008909048002,0.9964534079194439,99.99662337662338
2750.0,4187.0,2750.0,2836.0,85.64816084907646,40.98573979418342,0.8780678608533085,59.172702727031975,85.0881895447306,0.8292034864425659,0.51514804,0.17601637542247772,0.9696755994358252,2750.0,1.140666729065198,0,0.09934922,756.9215,1,262,0,0.927852848326044,1,0,352.44143067039954,0.9702458159653431,23373.613447783115,0.06590866718009977,0.00036695770476689394,4.594073508197041,-0.44718321827591945,0.9977900049453015,100.0
